no, cn_title, en_title, href, level
752,打开转盘锁,open-the-lock,https://leetcode-cn.com/problems/open-the-lock,中等
753,破解保险箱,cracking-the-safe,https://leetcode-cn.com/problems/cracking-the-safe,困难
754,到达终点数字,reach-a-number,https://leetcode-cn.com/problems/reach-a-number,中等
755,倒水,pour-water,https://leetcode-cn.com/problems/pour-water,中等
756,金字塔转换矩阵,pyramid-transition-matrix,https://leetcode-cn.com/problems/pyramid-transition-matrix,中等
757,设置交集大小至少为2,set-intersection-size-at-least-two,https://leetcode-cn.com/problems/set-intersection-size-at-least-two,困难
758,字符串中的加粗单词,bold-words-in-string,https://leetcode-cn.com/problems/bold-words-in-string,简单
759,员工空闲时间,employee-free-time,https://leetcode-cn.com/problems/employee-free-time,困难
760,找出变位映射,find-anagram-mappings,https://leetcode-cn.com/problems/find-anagram-mappings,简单
761,特殊的二进制序列,special-binary-string,https://leetcode-cn.com/problems/special-binary-string,困难
762,二进制表示中质数个计算置位,prime-number-of-set-bits-in-binary-representation,https://leetcode-cn.com/problems/prime-number-of-set-bits-in-binary-representation,简单
763,划分字母区间,partition-labels,https://leetcode-cn.com/problems/partition-labels,中等
764,最大加号标志,largest-plus-sign,https://leetcode-cn.com/problems/largest-plus-sign,中等
765,情侣牵手,couples-holding-hands,https://leetcode-cn.com/problems/couples-holding-hands,困难
766,托普利茨矩阵,toeplitz-matrix,https://leetcode-cn.com/problems/toeplitz-matrix,简单
767,重构字符串,reorganize-string,https://leetcode-cn.com/problems/reorganize-string,中等
768,最多能完成排序的块 II,max-chunks-to-make-sorted-ii,https://leetcode-cn.com/problems/max-chunks-to-make-sorted-ii,困难
769,最多能完成排序的块,max-chunks-to-make-sorted,https://leetcode-cn.com/problems/max-chunks-to-make-sorted,中等
770,基本计算器 IV,basic-calculator-iv,https://leetcode-cn.com/problems/basic-calculator-iv,困难
771,宝石与石头,jewels-and-stones,https://leetcode-cn.com/problems/jewels-and-stones,简单
772,基本计算器 III,basic-calculator-iii,https://leetcode-cn.com/problems/basic-calculator-iii,困难
773,滑动谜题,sliding-puzzle,https://leetcode-cn.com/problems/sliding-puzzle,困难
774,最小化去加油站的最大距离,minimize-max-distance-to-gas-station,https://leetcode-cn.com/problems/minimize-max-distance-to-gas-station,困难
775,全局倒置与局部倒置,global-and-local-inversions,https://leetcode-cn.com/problems/global-and-local-inversions,中等
776,拆分二叉搜索树,split-bst,https://leetcode-cn.com/problems/split-bst,中等
777,在LR字符串中交换相邻字符,swap-adjacent-in-lr-string,https://leetcode-cn.com/problems/swap-adjacent-in-lr-string,中等
778,水位上升的泳池中游泳,swim-in-rising-water,https://leetcode-cn.com/problems/swim-in-rising-water,困难
779,第K个语法符号,k-th-symbol-in-grammar,https://leetcode-cn.com/problems/k-th-symbol-in-grammar,中等
780,到达终点,reaching-points,https://leetcode-cn.com/problems/reaching-points,困难
781,森林中的兔子,rabbits-in-forest,https://leetcode-cn.com/problems/rabbits-in-forest,中等
782,变为棋盘,transform-to-chessboard,https://leetcode-cn.com/problems/transform-to-chessboard,困难
783,二叉搜索树节点最小距离,minimum-distance-between-bst-nodes,https://leetcode-cn.com/problems/minimum-distance-between-bst-nodes,简单
784,字母大小写全排列,letter-case-permutation,https://leetcode-cn.com/problems/letter-case-permutation,中等
785,判断二分图,is-graph-bipartite,https://leetcode-cn.com/problems/is-graph-bipartite,中等
786,第 K 个最小的素数分数,k-th-smallest-prime-fraction,https://leetcode-cn.com/problems/k-th-smallest-prime-fraction,困难
787,K 站中转内最便宜的航班,cheapest-flights-within-k-stops,https://leetcode-cn.com/problems/cheapest-flights-within-k-stops,中等
788,旋转数字,rotated-digits,https://leetcode-cn.com/problems/rotated-digits,简单
789,逃脱阻碍者,escape-the-ghosts,https://leetcode-cn.com/problems/escape-the-ghosts,中等
790,多米诺和托米诺平铺,domino-and-tromino-tiling,https://leetcode-cn.com/problems/domino-and-tromino-tiling,中等
791,自定义字符串排序,custom-sort-string,https://leetcode-cn.com/problems/custom-sort-string,中等
792,匹配子序列的单词数,number-of-matching-subsequences,https://leetcode-cn.com/problems/number-of-matching-subsequences,中等
793,阶乘函数后 K 个零,preimage-size-of-factorial-zeroes-function,https://leetcode-cn.com/problems/preimage-size-of-factorial-zeroes-function,困难
794,有效的井字游戏,valid-tic-tac-toe-state,https://leetcode-cn.com/problems/valid-tic-tac-toe-state,中等
795,区间子数组个数,number-of-subarrays-with-bounded-maximum,https://leetcode-cn.com/problems/number-of-subarrays-with-bounded-maximum,中等
796,旋转字符串,rotate-string,https://leetcode-cn.com/problems/rotate-string,简单
797,所有可能的路径,all-paths-from-source-to-target,https://leetcode-cn.com/problems/all-paths-from-source-to-target,中等
798,得分最高的最小轮调,smallest-rotation-with-highest-score,https://leetcode-cn.com/problems/smallest-rotation-with-highest-score,困难
799,香槟塔,champagne-tower,https://leetcode-cn.com/problems/champagne-tower,中等
800,相似 RGB 颜色,similar-rgb-color,https://leetcode-cn.com/problems/similar-rgb-color,简单
801,使序列递增的最小交换次数,minimum-swaps-to-make-sequences-increasing,https://leetcode-cn.com/problems/minimum-swaps-to-make-sequences-increasing,中等
802,找到最终的安全状态,find-eventual-safe-states,https://leetcode-cn.com/problems/find-eventual-safe-states,中等
803,打砖块,bricks-falling-when-hit,https://leetcode-cn.com/problems/bricks-falling-when-hit,困难
804,唯一摩尔斯密码词,unique-morse-code-words,https://leetcode-cn.com/problems/unique-morse-code-words,简单
805,数组的均值分割,split-array-with-same-average,https://leetcode-cn.com/problems/split-array-with-same-average,困难
806,写字符串需要的行数,number-of-lines-to-write-string,https://leetcode-cn.com/problems/number-of-lines-to-write-string,简单
807,保持城市天际线,max-increase-to-keep-city-skyline,https://leetcode-cn.com/problems/max-increase-to-keep-city-skyline,中等
808,分汤,soup-servings,https://leetcode-cn.com/problems/soup-servings,中等
809,情感丰富的文字,expressive-words,https://leetcode-cn.com/problems/expressive-words,中等
810,黑板异或游戏,chalkboard-xor-game,https://leetcode-cn.com/problems/chalkboard-xor-game,困难
811,子域名访问计数,subdomain-visit-count,https://leetcode-cn.com/problems/subdomain-visit-count,简单
812,最大三角形面积,largest-triangle-area,https://leetcode-cn.com/problems/largest-triangle-area,简单
813,最大平均值和的分组,largest-sum-of-averages,https://leetcode-cn.com/problems/largest-sum-of-averages,中等
814,二叉树剪枝,binary-tree-pruning,https://leetcode-cn.com/problems/binary-tree-pruning,中等
815,公交路线,bus-routes,https://leetcode-cn.com/problems/bus-routes,困难
816,模糊坐标,ambiguous-coordinates,https://leetcode-cn.com/problems/ambiguous-coordinates,中等
817,链表组件,linked-list-components,https://leetcode-cn.com/problems/linked-list-components,中等
818,赛车,race-car,https://leetcode-cn.com/problems/race-car,困难
819,最常见的单词,most-common-word,https://leetcode-cn.com/problems/most-common-word,简单
820,单词的压缩编码,short-encoding-of-words,https://leetcode-cn.com/problems/short-encoding-of-words,中等
821,字符的最短距离,shortest-distance-to-a-character,https://leetcode-cn.com/problems/shortest-distance-to-a-character,简单
822,翻转卡片游戏,card-flipping-game,https://leetcode-cn.com/problems/card-flipping-game,中等
823,带因子的二叉树,binary-trees-with-factors,https://leetcode-cn.com/problems/binary-trees-with-factors,中等
824,山羊拉丁文,goat-latin,https://leetcode-cn.com/problems/goat-latin,简单
825,适龄的朋友,friends-of-appropriate-ages,https://leetcode-cn.com/problems/friends-of-appropriate-ages,中等
826,安排工作以达到最大收益,most-profit-assigning-work,https://leetcode-cn.com/problems/most-profit-assigning-work,中等
827,最大人工岛,making-a-large-island,https://leetcode-cn.com/problems/making-a-large-island,困难
828,统计子串中的唯一字符,count-unique-characters-of-all-substrings-of-a-given-string,https://leetcode-cn.com/problems/count-unique-characters-of-all-substrings-of-a-given-string,困难
829,连续整数求和,consecutive-numbers-sum,https://leetcode-cn.com/problems/consecutive-numbers-sum,困难
830,较大分组的位置,positions-of-large-groups,https://leetcode-cn.com/problems/positions-of-large-groups,简单
831,隐藏个人信息,masking-personal-information,https://leetcode-cn.com/problems/masking-personal-information,中等
832,翻转图像,flipping-an-image,https://leetcode-cn.com/problems/flipping-an-image,简单
833,字符串中的查找与替换,find-and-replace-in-string,https://leetcode-cn.com/problems/find-and-replace-in-string,中等
834,树中距离之和,sum-of-distances-in-tree,https://leetcode-cn.com/problems/sum-of-distances-in-tree,困难
835,图像重叠,image-overlap,https://leetcode-cn.com/problems/image-overlap,中等
836,矩形重叠,rectangle-overlap,https://leetcode-cn.com/problems/rectangle-overlap,简单
837,新21点,new-21-game,https://leetcode-cn.com/problems/new-21-game,中等
838,推多米诺,push-dominoes,https://leetcode-cn.com/problems/push-dominoes,中等
839,相似字符串组,similar-string-groups,https://leetcode-cn.com/problems/similar-string-groups,困难
840,矩阵中的幻方,magic-squares-in-grid,https://leetcode-cn.com/problems/magic-squares-in-grid,中等
841,钥匙和房间,keys-and-rooms,https://leetcode-cn.com/problems/keys-and-rooms,中等
842,将数组拆分成斐波那契序列,split-array-into-fibonacci-sequence,https://leetcode-cn.com/problems/split-array-into-fibonacci-sequence,中等
843,猜猜这个单词,guess-the-word,https://leetcode-cn.com/problems/guess-the-word,困难
844,比较含退格的字符串,backspace-string-compare,https://leetcode-cn.com/problems/backspace-string-compare,简单
845,数组中的最长山脉,longest-mountain-in-array,https://leetcode-cn.com/problems/longest-mountain-in-array,中等
846,一手顺子,hand-of-straights,https://leetcode-cn.com/problems/hand-of-straights,中等
847,访问所有节点的最短路径,shortest-path-visiting-all-nodes,https://leetcode-cn.com/problems/shortest-path-visiting-all-nodes,困难
848,字母移位,shifting-letters,https://leetcode-cn.com/problems/shifting-letters,中等
849,到最近的人的最大距离,maximize-distance-to-closest-person,https://leetcode-cn.com/problems/maximize-distance-to-closest-person,中等
850,矩形面积 II,rectangle-area-ii,https://leetcode-cn.com/problems/rectangle-area-ii,困难
851,喧闹和富有,loud-and-rich,https://leetcode-cn.com/problems/loud-and-rich,中等
852,山脉数组的峰顶索引,peak-index-in-a-mountain-array,https://leetcode-cn.com/problems/peak-index-in-a-mountain-array,简单
853,车队,car-fleet,https://leetcode-cn.com/problems/car-fleet,中等
854,相似度为 K 的字符串,k-similar-strings,https://leetcode-cn.com/problems/k-similar-strings,困难
855,考场就座,exam-room,https://leetcode-cn.com/problems/exam-room,中等
856,括号的分数,score-of-parentheses,https://leetcode-cn.com/problems/score-of-parentheses,中等
857,雇佣 K 名工人的最低成本,minimum-cost-to-hire-k-workers,https://leetcode-cn.com/problems/minimum-cost-to-hire-k-workers,困难
858,镜面反射,mirror-reflection,https://leetcode-cn.com/problems/mirror-reflection,中等
859,亲密字符串,buddy-strings,https://leetcode-cn.com/problems/buddy-strings,简单
860,柠檬水找零,lemonade-change,https://leetcode-cn.com/problems/lemonade-change,简单
861,翻转矩阵后的得分,score-after-flipping-matrix,https://leetcode-cn.com/problems/score-after-flipping-matrix,中等
862,和至少为 K 的最短子数组,shortest-subarray-with-sum-at-least-k,https://leetcode-cn.com/problems/shortest-subarray-with-sum-at-least-k,困难
863,二叉树中所有距离为 K 的结点,all-nodes-distance-k-in-binary-tree,https://leetcode-cn.com/problems/all-nodes-distance-k-in-binary-tree,中等
864,获取所有钥匙的最短路径,shortest-path-to-get-all-keys,https://leetcode-cn.com/problems/shortest-path-to-get-all-keys,困难
865,具有所有最深节点的最小子树,smallest-subtree-with-all-the-deepest-nodes,https://leetcode-cn.com/problems/smallest-subtree-with-all-the-deepest-nodes,中等
866,回文素数,prime-palindrome,https://leetcode-cn.com/problems/prime-palindrome,中等
867,转置矩阵,transpose-matrix,https://leetcode-cn.com/problems/transpose-matrix,简单
868,二进制间距,binary-gap,https://leetcode-cn.com/problems/binary-gap,简单
869,重新排序得到 2 的幂,reordered-power-of-2,https://leetcode-cn.com/problems/reordered-power-of-2,中等
870,优势洗牌,advantage-shuffle,https://leetcode-cn.com/problems/advantage-shuffle,中等
871,最低加油次数,minimum-number-of-refueling-stops,https://leetcode-cn.com/problems/minimum-number-of-refueling-stops,困难
872,叶子相似的树,leaf-similar-trees,https://leetcode-cn.com/problems/leaf-similar-trees,简单
873,最长的斐波那契子序列的长度,length-of-longest-fibonacci-subsequence,https://leetcode-cn.com/problems/length-of-longest-fibonacci-subsequence,中等
